task id session trial condition trialxcondition RT accuracy liking_ratings rounds
pavlovian_learning 16 one 18 CSminus 9 0.426086 1 60.169492 3
pavlovian_learning 16 one 19 CSplus 10 0.342497 1 91.525424 1
pavlovian_learning 16 one 20 CSplus 11 0.469570 1 91.525424 2
pavlovian_learning 16 one 21 CSplus 12 0.380636 1 91.525424 3
pavlovian_learning 16 one 22 CSminus 10 0.378129 1 60.169492 1
pavlovian_learning 16 one 23 CSminus 11 0.411219 1 60.169492 2
pavlovian_learning 16 one 24 CSminus 12 0.437121 1 60.169492 3
pavlovian_learning 16 one 25 CSplus 13 0.363460 1 91.525424 1
pavlovian_learning 16 one 26 CSplus 14 0.426652 1 91.525424 2
pavlovian_learning 16 one 27 CSplus 15 0.359287 1 91.525424 3
pavlovian_learning 16 one 28 CSminus 13 0.344304 1 60.169492 1
pavlovian_learning 16 one 29 CSminus 14 0.417731 1 60.169492 2
pavlovian_learning 16 one 30 CSminus 15 0.416692 1 60.169492 3
pavlovian_learning 16 one 31 CSplus 16 0.344623 1 91.525424 1
pavlovian_learning 16 one 32 CSplus 17 0.403445 1 91.525424 2
pavlovian_learning 16 one 33 CSplus 18 0.387946 1 91.525424 3
pavlovian_learning 16 one 34 CSminus 16 0.356924 1 60.169492 1
pavlovian_learning 16 one 35 CSminus 17 0.961311 1 60.169492 2
pavlovian_learning 16 one 36 CSminus 18 0.371267 1 60.169492 3
pavlovian_learning 16 one 37 CSplus 19 0.345320 1 91.525424 1
pavlovian_learning 16 one 38 CSplus 20 0.444382 1 91.525424 2
pavlovian_learning 16 one 39 CSplus 21 0.327802 1 91.525424 3
pavlovian_learning 16 one 40 CSminus 19 0.324178 1 60.169492 1
pavlovian_learning 16 one 41 CSminus 20 0.491412 1 60.169492 2
pavlovian_learning 16 one 42 CSminus 21 0.374676 1 60.169492 3
pavlovian_learning 16 one 43 CSplus 22 0.341545 1 91.525424 1
pavlovian_learning 16 one 44 CSplus 23 0.407958 1 91.525424 2
pavlovian_learning 16 one 45 CSplus 24 0.423786 1 91.525424 3
pavlovian_learning 16 one 46 CSminus 22 0.338651 1 60.169492 1
pavlovian_learning 16 one 47 CSminus 23 0.408250 1 60.169492 2
pavlovian_learning 16 one 48 CSminus 24 0.370377 1 60.169492 3
pavlovian_learning 16 one 49 CSplus 25 0.450049 1 91.525424 1
pavlovian_learning 16 one 50 CSplus 26 0.513300 1 91.525424 2
pavlovian_learning 16 one 51 CSplus 27 0.409477 1 91.525424 3
pavlovian_learning 16 one 52 CSminus 25 0.341034 1 60.169492 1
pavlovian_learning 16 one 53 CSminus 26 0.407368 1 60.169492 2
pavlovian_learning 16 one 54 CSminus 27 0.367214 1 60.169492 3
pavlovian_learning 16 one 55 CSplus 28 0.424543 1 91.525424 1
pavlovian_learning 16 one 56 CSplus 29 0.495826 1 91.525424 2
pavlovian_learning 16 one 57 CSplus 30 0.479790 1 91.525424 3
pavlovian_learning 16 one 58 CSminus 28 0.360179 1 60.169492 1
pavlovian_learning 16 one 59 CSminus 29 0.422438 1 60.169492 2
pavlovian_learning 16 one 60 CSminus 30 0.387758 1 60.169492 3
pavlovian_learning 16 one 61 CSplus 31 0.382898 1 91.525424 1
pavlovian_learning 16 one 62 CSplus 32 0.444827 1 91.525424 2
pavlovian_learning 16 one 63 CSplus 33 0.383116 1 91.525424 3
pavlovian_learning 16 one 64 CSminus 31 0.369818 1 60.169492 1
pavlovian_learning 16 one 65 CSminus 32 0.397238 1 60.169492 2
pavlovian_learning 16 one 66 CSminus 33 0.328974 1 60.169492 3
pavlovian_learning 16 one 67 CSplus 34 0.465031 1 91.525424 1
pavlovian_learning 16 one 68 CSplus 35 0.418459 1 91.525424 2
pavlovian_learning 16 one 69 CSplus 36 0.461558 1 91.525424 3
pavlovian_learning 16 one 70 CSminus 34 0.361276 1 60.169492 1
pavlovian_learning 16 one 71 CSminus 35 0.494412 1 60.169492 2
pavlovian_learning 16 one 72 CSminus 36 0.544261 1 60.169492 3
pavlovian_learning 16 one 73 CSplus 37 0.383601 1 91.525424 1
pavlovian_learning 16 one 74 CSplus 38 0.413662 1 91.525424 2
pavlovian_learning 16 one 75 CSplus 39 0.393288 1 91.525424 3
pavlovian_learning 16 one 76 CSminus 37 0.352681 1 60.169492 1
pavlovian_learning 16 one 77 CSminus 38 0.423990 1 60.169492 2
pavlovian_learning 16 one 78 CSminus 39 0.405262 1 60.169492 3
pavlovian_learning 16 one 79 CSplus 40 0.398821 1 91.525424 1
pavlovian_learning 16 one 80 CSplus 41 0.399041 1 91.525424 2
pavlovian_learning 16 one 81 CSplus 42 0.398696 1 91.525424 3
pavlovian_learning 16 one 82 CSminus 40 0.341424 1 60.169492 1
pavlovian_learning 16 one 83 CSminus 41 0.393360 1 60.169492 2
pavlovian_learning 16 one 84 CSminus 42 0.385222 1 60.169492 3
pavlovian_learning 16 one 85 CSplus 43 1.000000 0 91.525424 1
pavlovian_learning 16 one 86 CSplus 44 0.371008 1 91.525424 2
pavlovian_learning 16 one 87 CSplus 45 0.348179 1 91.525424 3
pavlovian_learning 16 one 88 CSminus 43 0.355056 1 60.169492 1
pavlovian_learning 16 one 89 CSminus 44 0.396989 1 60.169492 2
pavlovian_learning 16 one 90 CSminus 45 0.357498 1 60.169492 3
pavlovian_learning 16 one 91 CSplus 46 0.350900 1 91.525424 1
pavlovian_learning 16 one 92 CSplus 47 0.733739 1 91.525424 2
pavlovian_learning 16 one 93 CSplus 48 0.401011 1 91.525424 3
pavlovian_learning 16 one 94 CSminus 46 0.327933 1 60.169492 1
pavlovian_learning 16 one 95 CSminus 47 0.614341 1 60.169492 2
pavlovian_learning 16 one 96 CSminus 48 0.405438 1 60.169492 3
pavlovian_learning 16 one 97 CSplus 49 0.357672 1 91.525424 1
pavlovian_learning 16 one 98 CSplus 50 0.394520 1 91.525424 2
pavlovian_learning 16 one 99 CSplus 51 0.327217 1 91.525424 3
pavlovian_learning 16 one 100 CSminus 49 0.337548 1 60.169492 1
pavlovian_learning 16 one 101 CSminus 50 0.454387 1 60.169492 2
pavlovian_learning 16 one 102 CSminus 51 0.317393 1 60.169492 3
pavlovian_learning 16 one 103 CSplus 52 0.384048 1 91.525424 1
pavlovian_learning 16 one 104 CSplus 53 0.442479 1 91.525424 2
pavlovian_learning 16 one 105 CSplus 54 0.413562 1 91.525424 3
pavlovian_learning 16 one 106 CSminus 52 0.312917 1 60.169492 1
pavlovian_learning 16 one 107 CSminus 53 0.441316 1 60.169492 2
pavlovian_learning 16 one 108 CSminus 54 0.322336 1 60.169492 3
pavlovian_learning 16 one 109 Baseline 0 NaN NaN 41.525424 NaN
pavlovian_learning 17 one 1 CSplus 1 0.633411 1 38.135593 1
pavlovian_learning 17 one 2 CSplus 2 0.416623 1 38.135593 2
pavlovian_learning 17 one 3 CSplus 3 0.408248 1 38.135593 3
pavlovian_learning 17 one 4 CSminus 1 0.763786 1 91.525424 1
pavlovian_learning 17 one 5 CSminus 2 0.362604 1 91.525424 2
pavlovian_learning 17 one 6 CSminus 3 0.330643 1 91.525424 3
pavlovian_learning 17 one 7 CSplus 4 0.375911 1 38.135593 1
pavlovian_learning 17 one 8 CSplus 5 0.343885 1 38.135593 2
pavlovian_learning 17 one 9 CSplus 6 0.599586 1 38.135593 3
pavlovian_learning 17 one 10 CSminus 4 0.550297 1 91.525424 1
pavlovian_learning 17 one 11 CSminus 5 0.451855 1 91.525424 2
pavlovian_learning 17 one 12 CSminus 6 0.461351 1 91.525424 3
pavlovian_learning 17 one 13 CSplus 7 0.367778 1 38.135593 1
pavlovian_learning 17 one 14 CSplus 8 0.371076 1 38.135593 2
pavlovian_learning 17 one 15 CSplus 9 0.335028 1 38.135593 3
pavlovian_learning 17 one 16 CSminus 7 0.639427 1 91.525424 1
pavlovian_learning 17 one 17 CSminus 8 0.339282 1 91.525424 2
pavlovian_learning 17 one 18 CSminus 9 0.377983 1 91.525424 3
pavlovian_learning 17 one 19 CSplus 10 0.367683 1 38.135593 1
pavlovian_learning 17 one 20 CSplus 11 0.437667 1 38.135593 2
pavlovian_learning 17 one 21 CSplus 12 0.477936 1 38.135593 3
pavlovian_learning 17 one 22 CSminus 10 0.354801 1 91.525424 1
pavlovian_learning 17 one 23 CSminus 11 0.391221 1 91.525424 2
pavlovian_learning 17 one 24 CSminus 12 0.370868 1 91.525424 3
pavlovian_learning 17 one 25 CSplus 13 0.365411 1 38.135593 1
pavlovian_learning 17 one 26 CSplus 14 0.449207 1 38.135593 2
pavlovian_learning 17 one 27 CSplus 15 0.444377 1 38.135593 3
pavlovian_learning 17 one 28 CSminus 13 0.331033 1 91.525424 1
pavlovian_learning 17 one 29 CSminus 14 0.311693 1 91.525424 2
pavlovian_learning 17 one 30 CSminus 15 0.499264 1 91.525424 3
pavlovian_learning 17 one 31 CSplus 16 0.373054 1 38.135593 1
pavlovian_learning 17 one 32 CSplus 17 0.396626 1 38.135593 2
pavlovian_learning 17 one 33 CSplus 18 0.466376 1 38.135593 3
pavlovian_learning 17 one 34 CSminus 16 0.319030 1 91.525424 1
pavlovian_learning 17 one 35 CSminus 17 0.599488 1 91.525424 2
pavlovian_learning 17 one 36 CSminus 18 0.364014 1 91.525424 3
pavlovian_learning 17 one 37 CSplus 19 0.543958 1 38.135593 1
pavlovian_learning 17 one 38 CSplus 20 0.481714 1 38.135593 2
pavlovian_learning 17 one 39 CSplus 21 0.360001 1 38.135593 3
pavlovian_learning 17 one 40 CSminus 19 0.455000 1 91.525424 1
pavlovian_learning 17 one 41 CSminus 20 0.350177 1 91.525424 2
pavlovian_learning 17 one 42 CSminus 21 0.637007 1 91.525424 3
pavlovian_learning 17 one 43 CSplus 22 0.474589 1 38.135593 1
pavlovian_learning 17 one 44 CSplus 23 0.368030 1 38.135593 2
pavlovian_learning 17 one 45 CSplus 24 0.468018 1 38.135593 3
pavlovian_learning 17 one 46 CSminus 22 0.348898 1 91.525424 1
pavlovian_learning 17 one 47 CSminus 23 0.391212 1 91.525424 2
pavlovian_learning 17 one 48 CSminus 24 0.335632 1 91.525424 3
pavlovian_learning 17 one 49 CSplus 25 0.764282 1 38.135593 1
pavlovian_learning 17 one 50 CSplus 26 0.399364 1 38.135593 2
pavlovian_learning 17 one 51 CSplus 27 0.490150 1 38.135593 3
pavlovian_learning 17 one 52 CSminus 25 0.338363 1 91.525424 1
pavlovian_learning 17 one 53 CSminus 26 0.459367 1 91.525424 2
pavlovian_learning 17 one 54 CSminus 27 0.779124 1 91.525424 3
pavlovian_learning 17 one 55 CSplus 28 0.894941 1 38.135593 1
pavlovian_learning 17 one 56 CSplus 29 0.561412 1 38.135593 2
pavlovian_learning 17 one 57 CSplus 30 0.377568 1 38.135593 3
pavlovian_learning 17 one 58 CSminus 28 0.598000 1 91.525424 1
pavlovian_learning 17 one 59 CSminus 29 0.397791 1 91.525424 2
pavlovian_learning 17 one 60 CSminus 30 0.824354 1 91.525424 3
pavlovian_learning 17 one 61 CSplus 31 0.398281 1 38.135593 1
pavlovian_learning 17 one 62 CSplus 32 0.469180 1 38.135593 2
pavlovian_learning 17 one 63 CSplus 33 0.603836 1 38.135593 3
pavlovian_learning 17 one 64 CSminus 31 0.556396 1 91.525424 1
pavlovian_learning 17 one 65 CSminus 32 0.351761 1 91.525424 2
pavlovian_learning 17 one 66 CSminus 33 0.456879 1 91.525424 3
pavlovian_learning 17 one 67 CSplus 34 0.526544 1 38.135593 1
pavlovian_learning 17 one 68 CSplus 35 1.000000 0 38.135593 2
pavlovian_learning 17 one 69 CSplus 36 0.460351 1 38.135593 3
pavlovian_learning 17 one 70 CSminus 34 0.902644 1 91.525424 1
pavlovian_learning 17 one 71 CSminus 35 1.000000 0 91.525424 2
pavlovian_learning 17 one 72 CSminus 36 0.526373 1 91.525424 3
pavlovian_learning 17 one 73 CSplus 37 0.373812 1 38.135593 1
pavlovian_learning 17 one 74 CSplus 38 0.448464 1 38.135593 2
pavlovian_learning 17 one 75 CSplus 39 0.417789 1 38.135593 3
pavlovian_learning 17 one 76 CSminus 37 1.000000 0 91.525424 1
pavlovian_learning 17 one 77 CSminus 38 0.352492 1 91.525424 2
pavlovian_learning 17 one 78 CSminus 39 0.353573 1 91.525424 3
pavlovian_learning 17 one 79 CSplus 40 0.351799 1 38.135593 1
pavlovian_learning 17 one 80 CSplus 41 0.347324 1 38.135593 2
pavlovian_learning 17 one 81 CSplus 42 1.000000 0 38.135593 3
pavlovian_learning 17 one 82 CSminus 40 0.648192 1 91.525424 1
pavlovian_learning 17 one 83 CSminus 41 0.383645 1 91.525424 2
pavlovian_learning 17 one 84 CSminus 42 0.368287 1 91.525424 3
pavlovian_learning 17 one 85 CSplus 43 1.000000 0 38.135593 1
pavlovian_learning 17 one 86 CSplus 44 0.447022 1 38.135593 2
pavlovian_learning 17 one 87 CSplus 45 1.000000 0 38.135593 3
pavlovian_learning 17 one 88 CSminus 43 0.562762 1 91.525424 1
pavlovian_learning 17 one 89 CSminus 44 0.552510 1 91.525424 2
pavlovian_learning 17 one 90 CSminus 45 0.504441 1 91.525424 3
pavlovian_learning 17 one 91 CSplus 46 0.447980 1 38.135593 1
pavlovian_learning 17 one 92 CSplus 47 0.481677 1 38.135593 2
pavlovian_learning 17 one 93 CSplus 48 0.763914 1 38.135593 3
pavlovian_learning 17 one 94 CSminus 46 1.000000 0 91.525424 1
pavlovian_learning 17 one 95 CSminus 47 1.000000 0 91.525424 2
pavlovian_learning 17 one 96 CSminus 48 0.437811 1 91.525424 3
pavlovian_learning 17 one 97 CSplus 49 0.365075 1 38.135593 1
pavlovian_learning 17 one 98 CSplus 50 1.000000 0 38.135593 2
pavlovian_learning 17 one 99 CSplus 51 1.000000 0 38.135593 3
pavlovian_learning 17 one 100 CSminus 49 0.795800 1 91.525424 1
pavlovian_learning 17 one 101 CSminus 50 1.000000 0 91.525424 2
pavlovian_learning 17 one 102 CSminus 51 0.397397 1 91.525424 3
pavlovian_learning 17 one 103 CSplus 52 0.668942 1 38.135593 1
pavlovian_learning 17 one 104 CSplus 53 1.000000 0 38.135593 2
pavlovian_learning 17 one 105 CSplus 54 0.189488 1 38.135593 3
pavlovian_learning 17 one 106 CSminus 52 1.000000 0 91.525424 1
pavlovian_learning 17 one 107 CSminus 53 0.288041 1 91.525424 2
pavlovian_learning 17 one 108 CSminus 54 0.283952 1 91.525424 3
pavlovian_learning 17 one 109 Baseline 0 NaN NaN 83.050847 NaN
pavlovian_learning 18 one 1 CSplus 1 1.000000 0 77.118644 1
pavlovian_learning 18 one 2 CSplus 2 0.362474 1 77.118644 2
pavlovian_learning 18 one 3 CSplus 3 0.306470 1 77.118644 3
pavlovian_learning 18 one 4 CSminus 1 0.461848 1 50.000000 1
pavlovian_learning 18 one 5 CSminus 2 0.328744 1 50.000000 2
pavlovian_learning 18 one 6 CSminus 3 0.409571 1 50.000000 3
pavlovian_learning 18 one 7 CSplus 4 0.309037 1 77.118644 1
pavlovian_learning 18 one 8 CSplus 5 0.413684 1 77.118644 2
pavlovian_learning 18 one 9 CSplus 6 0.464415 1 77.118644 3
pavlovian_learning 18 one 10 CSminus 4 0.369240 1 50.000000 1
pavlovian_learning 18 one 11 CSminus 5 0.428525 1 50.000000 2
pavlovian_learning 18 one 12 CSminus 6 0.356127 1 50.000000 3
pavlovian_learning 18 one 13 CSplus 7 0.339876 1 77.118644 1
pavlovian_learning 18 one 14 CSplus 8 0.518337 1 77.118644 2
pavlovian_learning 18 one 15 CSplus 9 0.647446 1 77.118644 3
pavlovian_learning 18 one 16 CSminus 7 0.414414 1 50.000000 1
pavlovian_learning 18 one 17 CSminus 8 0.390668 1 50.000000 2
pavlovian_learning 18 one 18 CSminus 9 0.383326 1 50.000000 3
pavlovian_learning 18 one 19 CSplus 10 0.434119 1 77.118644 1
pavlovian_learning 18 one 20 CSplus 11 0.371177 1 77.118644 2
pavlovian_learning 18 one 21 CSplus 12 0.296240 1 77.118644 3
pavlovian_learning 18 one 22 CSminus 10 0.296270 1 50.000000 1
pavlovian_learning 18 one 23 CSminus 11 0.346525 1 50.000000 2
pavlovian_learning 18 one 24 CSminus 12 0.470476 1 50.000000 3
pavlovian_learning 18 one 25 CSplus 13 0.294268 1 77.118644 1
pavlovian_learning 18 one 26 CSplus 14 0.353867 1 77.118644 2
pavlovian_learning 18 one 27 CSplus 15 0.753705 1 77.118644 3
pavlovian_learning 18 one 28 CSminus 13 0.377452 1 50.000000 1
pavlovian_learning 18 one 29 CSminus 14 0.439260 1 50.000000 2
pavlovian_learning 18 one 30 CSminus 15 0.304648 1 50.000000 3
pavlovian_learning 18 one 31 CSplus 16 0.338362 1 77.118644 1
pavlovian_learning 18 one 32 CSplus 17 0.318669 1 77.118644 2
pavlovian_learning 18 one 33 CSplus 18 0.346089 1 77.118644 3
pavlovian_learning 18 one 34 CSminus 16 0.386190 1 50.000000 1
pavlovian_learning 18 one 35 CSminus 17 0.301585 1 50.000000 2
pavlovian_learning 18 one 36 CSminus 18 0.344440 1 50.000000 3
pavlovian_learning 18 one 37 CSplus 19 0.316735 1 77.118644 1
pavlovian_learning 18 one 38 CSplus 20 0.350606 1 77.118644 2
pavlovian_learning 18 one 39 CSplus 21 0.393233 1 77.118644 3
pavlovian_learning 18 one 40 CSminus 19 0.416183 1 50.000000 1
pavlovian_learning 18 one 41 CSminus 20 0.405065 1 50.000000 2
pavlovian_learning 18 one 42 CSminus 21 0.350159 1 50.000000 3
pavlovian_learning 18 one 43 CSplus 22 0.324625 1 77.118644 1
pavlovian_learning 18 one 44 CSplus 23 0.318720 1 77.118644 2
pavlovian_learning 18 one 45 CSplus 24 0.794931 1 77.118644 3
pavlovian_learning 18 one 46 CSminus 22 0.299016 1 50.000000 1
pavlovian_learning 18 one 47 CSminus 23 0.384654 1 50.000000 2
pavlovian_learning 18 one 48 CSminus 24 0.301299 1 50.000000 3
pavlovian_learning 18 one 49 CSplus 25 0.290487 1 77.118644 1
pavlovian_learning 18 one 50 CSplus 26 0.365814 1 77.118644 2
pavlovian_learning 18 one 51 CSplus 27 0.364184 1 77.118644 3
pavlovian_learning 18 one 52 CSminus 25 0.398952 1 50.000000 1
pavlovian_learning 18 one 53 CSminus 26 0.688280 1 50.000000 2
pavlovian_learning 18 one 54 CSminus 27 0.345198 1 50.000000 3
pavlovian_learning 18 one 55 CSplus 28 0.303307 1 77.118644 1
pavlovian_learning 18 one 56 CSplus 29 0.678046 1 77.118644 2
pavlovian_learning 18 one 57 CSplus 30 0.358037 1 77.118644 3
pavlovian_learning 18 one 58 CSminus 28 0.407611 1 50.000000 1
pavlovian_learning 18 one 59 CSminus 29 0.317726 1 50.000000 2
pavlovian_learning 18 one 60 CSminus 30 0.349230 1 50.000000 3
pavlovian_learning 18 one 61 CSplus 31 0.403569 1 77.118644 1
pavlovian_learning 18 one 62 CSplus 32 0.314212 1 77.118644 2
pavlovian_learning 18 one 63 CSplus 33 0.299962 1 77.118644 3
pavlovian_learning 18 one 64 CSminus 31 0.374208 1 50.000000 1
pavlovian_learning 18 one 65 CSminus 32 0.475635 1 50.000000 2
pavlovian_learning 18 one 66 CSminus 33 0.231168 1 50.000000 3
pavlovian_learning 18 one 67 CSplus 34 0.294066 1 77.118644 1
pavlovian_learning 18 one 68 CSplus 35 0.339411 1 77.118644 2
pavlovian_learning 18 one 69 CSplus 36 0.325708 1 77.118644 3
pavlovian_learning 18 one 70 CSminus 34 0.343017 1 50.000000 1
pavlovian_learning 18 one 71 CSminus 35 0.307323 1 50.000000 2
pavlovian_learning 18 one 72 CSminus 36 0.411311 1 50.000000 3
pavlovian_learning 18 one 73 CSplus 37 0.321159 1 77.118644 1
pavlovian_learning 18 one 74 CSplus 38 0.317401 1 77.118644 2
pavlovian_learning 18 one 75 CSplus 39 0.442028 1 77.118644 3
pavlovian_learning 18 one 76 CSminus 37 0.316944 1 50.000000 1
pavlovian_learning 18 one 77 CSminus 38 0.475681 1 50.000000 2
pavlovian_learning 18 one 78 CSminus 39 0.472724 1 50.000000 3
pavlovian_learning 18 one 79 CSplus 40 0.304981 1 77.118644 1
pavlovian_learning 18 one 80 CSplus 41 0.339177 1 77.118644 2
pavlovian_learning 18 one 81 CSplus 42 0.342938 1 77.118644 3
pavlovian_learning 18 one 82 CSminus 40 0.436176 1 50.000000 1
pavlovian_learning 18 one 83 CSminus 41 0.323338 1 50.000000 2
pavlovian_learning 18 one 84 CSminus 42 0.459432 1 50.000000 3
pavlovian_learning 18 one 85 CSplus 43 0.328501 1 77.118644 1
pavlovian_learning 18 one 86 CSplus 44 0.469000 1 77.118644 2
pavlovian_learning 18 one 87 CSplus 45 0.319476 1 77.118644 3
pavlovian_learning 18 one 88 CSminus 43 0.362276 1 50.000000 1
pavlovian_learning 18 one 89 CSminus 44 0.388843 1 50.000000 2
pavlovian_learning 18 one 90 CSminus 45 0.468098 1 50.000000 3
pavlovian_learning 18 one 91 CSplus 46 0.281229 1 77.118644 1
pavlovian_learning 18 one 92 CSplus 47 0.382606 1 77.118644 2
pavlovian_learning 18 one 93 CSplus 48 0.268964 1 77.118644 3
pavlovian_learning 18 one 94 CSminus 46 0.307421 1 50.000000 1
pavlovian_learning 18 one 95 CSminus 47 0.297453 1 50.000000 2
pavlovian_learning 18 one 96 CSminus 48 0.304465 1 50.000000 3
pavlovian_learning 18 one 97 CSplus 49 0.376024 1 77.118644 1
pavlovian_learning 18 one 98 CSplus 50 0.528308 1 77.118644 2
pavlovian_learning 18 one 99 CSplus 51 0.288833 1 77.118644 3
pavlovian_learning 18 one 100 CSminus 49 0.272844 1 50.000000 1
pavlovian_learning 18 one 101 CSminus 50 0.378289 1 50.000000 2
pavlovian_learning 18 one 102 CSminus 51 0.320174 1 50.000000 3
pavlovian_learning 18 one 103 CSplus 52 0.194110 1 77.118644 1
pavlovian_learning 18 one 104 CSplus 53 0.343432 1 77.118644 2
pavlovian_learning 18 one 105 CSplus 54 0.362392 1 77.118644 3
pavlovian_learning 18 one 106 CSminus 52 0.323443 1 50.000000 1
pavlovian_learning 18 one 107 CSminus 53 0.609841 1 50.000000 2
pavlovian_learning 18 one 108 CSminus 54 0.416142 1 50.000000 3
pavlovian_learning 18 one 109 Baseline 0 NaN NaN 50.000000 NaN
pavlovian_learning 19 one 1 CSplus 1 1.000000 0 72.033898 1
pavlovian_learning 19 one 2 CSplus 2 0.813642 1 72.033898 2
pavlovian_learning 19 one 3 CSplus 3 0.644409 1 72.033898 3
pavlovian_learning 19 one 4 CSminus 1 0.645869 1 64.406780 1
pavlovian_learning 19 one 5 CSminus 2 0.712240 1 64.406780 2
pavlovian_learning 19 one 6 CSminus 3 0.485433 1 64.406780 3
pavlovian_learning 19 one 7 CSplus 4 0.494596 1 72.033898 1
pavlovian_learning 19 one 8 CSplus 5 0.500139 1 72.033898 2
pavlovian_learning 19 one 9 CSplus 6 0.488270 1 72.033898 3
pavlovian_learning 19 one 10 CSminus 4 0.423583 1 64.406780 1
pavlovian_learning 19 one 11 CSminus 5 0.745444 1 64.406780 2
pavlovian_learning 19 one 12 CSminus 6 0.473539 1 64.406780 3
pavlovian_learning 19 one 13 CSplus 7 0.393865 1 72.033898 1
pavlovian_learning 19 one 14 CSplus 8 0.499212 1 72.033898 2
pavlovian_learning 19 one 15 CSplus 9 0.440956 1 72.033898 3
pavlovian_learning 19 one 16 CSminus 7 0.472173 1 64.406780 1
pavlovian_learning 19 one 17 CSminus 8 0.573299 1 64.406780 2
pavlovian_learning 19 one 18 CSminus 9 0.516990 1 64.406780 3
pavlovian_learning 19 one 19 CSplus 10 0.469073 1 72.033898 1
pavlovian_learning 19 one 20 CSplus 11 0.498604 1 72.033898 2
pavlovian_learning 19 one 21 CSplus 12 0.540635 1 72.033898 3
pavlovian_learning 19 one 22 CSminus 10 0.520215 1 64.406780 1
pavlovian_learning 19 one 23 CSminus 11 0.603680 1 64.406780 2
pavlovian_learning 19 one 24 CSminus 12 1.000000 0 64.406780 3
pavlovian_learning 19 one 25 CSplus 13 0.467407 1 72.033898 1
pavlovian_learning 19 one 26 CSplus 14 0.486603 1 72.033898 2
pavlovian_learning 19 one 27 CSplus 15 0.538708 1 72.033898 3
pavlovian_learning 19 one 28 CSminus 13 0.518326 1 64.406780 1
pavlovian_learning 19 one 29 CSminus 14 0.441381 1 64.406780 2
pavlovian_learning 19 one 30 CSminus 15 0.541080 1 64.406780 3
pavlovian_learning 19 one 31 CSplus 16 1.000000 0 72.033898 1
pavlovian_learning 19 one 32 CSplus 17 0.467239 1 72.033898 2
pavlovian_learning 19 one 33 CSplus 18 0.244131 1 72.033898 3
pavlovian_learning 19 one 34 CSminus 16 1.000000 0 64.406780 1
pavlovian_learning 19 one 35 CSminus 17 0.427407 1 64.406780 2
pavlovian_learning 19 one 36 CSminus 18 0.430851 1 64.406780 3
pavlovian_learning 19 one 37 CSplus 19 1.000000 0 72.033898 1
pavlovian_learning 19 one 38 CSplus 20 0.517864 1 72.033898 2
pavlovian_learning 19 one 39 CSplus 21 0.609804 1 72.033898 3
pavlovian_learning 19 one 40 CSminus 19 0.445196 1 64.406780 1
pavlovian_learning 19 one 41 CSminus 20 0.553405 1 64.406780 2
pavlovian_learning 19 one 42 CSminus 21 0.581316 1 64.406780 3
pavlovian_learning 19 one 43 CSplus 22 0.505832 1 72.033898 1
pavlovian_learning 19 one 44 CSplus 23 0.620334 1 72.033898 2
pavlovian_learning 19 one 45 CSplus 24 0.501260 1 72.033898 3
pavlovian_learning 19 one 46 CSminus 22 0.693224 1 64.406780 1
pavlovian_learning 19 one 47 CSminus 23 0.630014 1 64.406780 2
pavlovian_learning 19 one 48 CSminus 24 0.801519 1 64.406780 3
pavlovian_learning 19 one 49 CSplus 25 0.503243 1 72.033898 1
pavlovian_learning 19 one 50 CSplus 26 0.555571 1 72.033898 2
pavlovian_learning 19 one 51 CSplus 27 0.524499 1 72.033898 3
pavlovian_learning 19 one 52 CSminus 25 0.474751 1 64.406780 1
pavlovian_learning 19 one 53 CSminus 26 0.457566 1 64.406780 2
pavlovian_learning 19 one 54 CSminus 27 0.480893 1 64.406780 3
pavlovian_learning 19 one 55 CSplus 28 0.610699 1 72.033898 1
pavlovian_learning 19 one 56 CSplus 29 0.638304 1 72.033898 2
pavlovian_learning 19 one 57 CSplus 30 0.393236 1 72.033898 3
pavlovian_learning 19 one 58 CSminus 28 1.000000 0 64.406780 1
pavlovian_learning 19 one 59 CSminus 29 0.506078 1 64.406780 2
pavlovian_learning 19 one 60 CSminus 30 0.454921 1 64.406780 3
pavlovian_learning 19 one 61 CSplus 31 0.344485 1 72.033898 1
pavlovian_learning 19 one 62 CSplus 32 0.475245 1 72.033898 2
pavlovian_learning 19 one 63 CSplus 33 0.492328 1 72.033898 3
pavlovian_learning 19 one 64 CSminus 31 0.493706 1 64.406780 1
pavlovian_learning 19 one 65 CSminus 32 0.589341 1 64.406780 2
pavlovian_learning 19 one 66 CSminus 33 0.627335 1 64.406780 3
pavlovian_learning 19 one 67 CSplus 34 0.402952 1 72.033898 1
pavlovian_learning 19 one 68 CSplus 35 0.501284 1 72.033898 2
pavlovian_learning 19 one 69 CSplus 36 0.677526 1 72.033898 3
pavlovian_learning 19 one 70 CSminus 34 0.531729 1 64.406780 1
pavlovian_learning 19 one 71 CSminus 35 1.000000 0 64.406780 2
pavlovian_learning 19 one 72 CSminus 36 0.338058 1 64.406780 3
pavlovian_learning 19 one 73 CSplus 37 0.979310 1 72.033898 1
pavlovian_learning 19 one 74 CSplus 38 0.421369 1 72.033898 2
pavlovian_learning 19 one 75 CSplus 39 0.468332 1 72.033898 3
pavlovian_learning 19 one 76 CSminus 37 0.802964 1 64.406780 1
pavlovian_learning 19 one 77 CSminus 38 1.000000 0 64.406780 2
